# 7173_syn 301_syn
# num of data: 53
1 6103 9.874572
2 4912 9.435846
2 5046 8.543677
2 5427 7.776741
2 5557 7.209616
2 5558 7.413102
2 5967 7.614188
2 5968 6.870740
2 6103 6.482117
2 6104 7.830190
2 6105 8.226455
3 4912 9.434710
3 5046 8.886998
3 5427 7.523551
3 5557 7.115059
3 5558 5.490885
3 5967 5.354057
3 5968 5.335636
3 6103 6.374081
3 6104 6.211183
3 6105 4.281681
4 5558 7.836228
4 5967 7.478898
4 5968 7.860007
4 6103 9.168301
4 6104 7.855691
4 6105 4.416021
5 6105 7.855084
6 1286 9.392927
6 1364 8.874270
6 1611 8.739204
6 1698 8.733043
6 1938 9.320325
6 2050 9.579458
6 2375 9.473552
6 2517 9.373347
6 2835 9.398457
6 2836 9.020814
6 2981 8.857683
6 2982 9.574021
6 3271 9.914404
7 2981 9.976429
7 2982 9.893030
7 3271 9.939542
10 543 8.906522
10 544 8.265277
10 652 7.151363
10 738 6.342039
10 863 5.320712
10 979 6.000611
10 1114 5.961907
10 1266 8.905629
10 1394 9.202141
