# 7174_syn 300_syn
# num of data: 10
21 8709 1.081018
22 8127 4.137428
23 8124 5.958768
24 8332 3.589028
25 8128 3.154291
26 8950 4.727156
27 10063 4.391604
28 14156 9.198971
29 4041 8.784654
30 4528 5.507566
