# 301_syn 302_syn
# num of data: 36072
32 15340 4.309310
32 15452 4.806679
32 15859 4.739206
33 14794 4.936131
33 14916 4.277510
33 15340 2.811602
34 10709 4.795166
34 11190 4.140098
34 11407 4.869035
34 11408 3.726651
34 11869 3.568530
34 12047 3.620073
34 12474 3.825775
34 12611 4.186548
34 13080 4.607105
34 14916 4.735435
35 10465 4.421567
35 11190 4.787378
35 11408 4.557410
35 11869 4.699758
35 12047 4.995511
36 10004 4.853429
36 10457 3.478526
36 10458 4.786607
36 10709 2.864622
36 11189 2.331524
36 11190 2.039947
36 11191 1.464565
36 11407 1.119022
36 11408 1.539374
36 11869 1.060582
36 12047 1.048934
36 12474 1.602248
36 12611 2.306684
36 13080 3.103602
36 13225 3.665908
36 13686 4.953195
37 10457 4.638856
37 10458 4.032739
37 11189 4.038394
37 11191 4.149297
37 11407 4.271713
38 10709 4.151467
38 11190 4.104113
38 11408 4.202815
38 11869 4.590626
39 7141 3.794782
39 7435 4.156338
39 7436 4.107846
39 7776 1.218693
39 7777 1.317824
39 7778 4.857556
39 7779 3.596916
39 8041 3.753610
39 8042 3.878268
39 8400 3.967706
39 8624 3.390415
39 8626 4.096111
39 9297 4.651802
39 9727 4.957016
40 10457 4.741710
40 10458 3.809323
40 11189 4.014922
40 11191 4.206383
40 11407 4.358665
41 5916 4.491229
41 6174 4.719547
41 6561 2.895563
41 6563 4.772540
41 6564 4.885193
41 6818 3.178397
41 6819 2.991842
41 7137 2.953741
41 7138 3.017984
41 7439 4.011849
41 7772 3.410192
41 7773 4.000538
42 5919 3.766195
42 6171 4.933454
42 6566 4.373664
42 7137 4.997250
42 7141 3.906878
42 7776 3.188665
42 7777 3.734348
43 5005 4.137984
43 5309 3.417100
43 5548 2.974378
43 5919 2.078239
43 5920 1.582453
43 6168 2.546663
43 6171 1.528636
43 6566 1.764940
43 6567 3.704353
43 6814 3.426844
43 6815 3.535316
43 7141 3.258260
43 7142 4.124904
43 7143 3.758326
43 7434 3.931918
43 7436 4.806821
43 8050 4.969501
44 4011 4.340258
44 4235 3.019928
44 4491 4.744746
44 4492 4.364113
44 4493 1.764691
44 4742 0.756095
44 4743 4.639656
44 5005 4.721919
44 5006 2.360525
44 5309 4.532400
44 5919 4.489406
45 4742 3.982227
50 1848 4.103248
50 2007 4.178395
50 2103 4.539103
58 5696 4.376038
58 5750 4.318521
58 6353 3.498446
58 6354 3.944907
58 6418 3.503608
58 6942 3.361994
58 7003 3.382398
58 7574 3.507921
58 7638 3.759422
58 8189 4.139269
58 8260 4.608617
59 4138 4.651788
59 4607 3.163077
59 4643 4.167770
59 4644 3.130259
59 5128 3.159572
59 5164 3.200983
59 5702 4.048938
61 5702 4.518387
61 5742 4.445544
62 3213 4.577668
62 3624 3.937679
62 3664 3.514767
62 4093 3.169107
62 4144 2.883124
62 4601 2.686008
62 4649 2.778032
62 5118 3.008613
62 5172 3.538411
62 5696 3.789941
62 6354 3.972992
63 4093 4.837531
63 4144 4.406873
63 4601 3.968422
63 4649 3.598481
63 5118 3.397693
63 5172 3.542697
63 5696 3.440349
63 5750 4.596674
63 6354 4.596478
64 2729 4.527491
64 2742 4.028146
64 3180 2.517152
64 3210 4.018193
64 3628 2.958396
64 3659 4.614950
64 4098 4.026429
64 4601 4.821174
64 4649 4.629098
