# 300_syn 302_syn
# num of data: 83053
70 18364 4.049001
70 18610 4.486529
70 18683 3.911994
71 18364 4.235293
71 18610 4.974114
71 18683 4.086505
72 18287 4.677041
72 18364 3.939997
72 18610 4.873171
72 18683 3.943647
76 16854 4.545328
76 16855 4.977317
76 17179 4.698644
77 16423 4.926604
77 16854 3.929951
77 16855 4.590636
77 17179 4.169208
78 16423 4.745686
78 16762 4.277403
78 16854 4.087568
78 16855 4.845888
78 16859 4.917659
78 17177 4.986897
78 17179 4.861666
79 15471 4.678985
79 15839 4.418643
79 15965 4.285961
79 16314 4.006915
79 16423 4.652771
79 16425 4.449169
79 16762 3.321741
79 16764 4.825817
79 16854 4.372663
79 16859 4.254706
79 17177 4.395500
80 14938 4.417982
80 15320 3.835170
80 15471 3.321439
80 15839 3.034830
80 15965 2.910621
80 16314 2.678157
80 16425 3.263963
80 16762 2.204813
80 16858 4.842839
80 16859 3.419201
80 17177 3.729725
80 17267 4.726026
80 17571 4.892345
81 14775 4.716417
81 14938 3.459639
81 15320 2.741953
81 15471 2.412384
81 15839 2.259388
81 15965 2.436796
81 16314 2.347195
81 16425 3.375559
81 16762 2.324756
81 16859 3.679449
81 17177 3.998172
82 14239 4.901898
82 14387 4.448876
82 14775 3.865716
82 14937 4.301077
82 14938 2.453207
82 15320 1.641422
82 15471 1.283959
82 15839 1.212049
82 15965 1.667527
82 16314 1.822863
82 16425 3.022247
82 16762 2.428259
82 16859 3.702660
82 17177 4.124425
83 14775 3.814737
83 14937 4.122145
83 14938 4.005473
83 15320 3.393166
83 15322 3.858042
83 15470 4.371668
83 15471 3.738031
83 15839 3.918720
83 15840 4.456314
83 15964 4.822875
83 15965 4.415366
83 16314 4.526452
83 16315 4.911676
83 16762 4.921916
83 16763 4.969201
84 13842 4.747358
84 14239 4.143191
84 14387 3.266203
84 14775 3.541905
84 14937 2.614875
84 14938 2.460216
84 15320 2.343482
84 15322 4.555001
84 15469 4.245843
84 15470 2.885459
84 15471 2.403594
84 15839 2.610262
84 15840 3.270753
84 15964 3.151233
84 15965 3.016294
84 16314 3.442831
84 16315 3.324910
84 16424 3.397779
84 16425 4.152175
84 16762 4.512480
84 16763 3.650757
84 16857 3.822080
84 17178 3.972352
84 17266 4.100258
84 17572 4.296143
84 17649 4.561653
84 17941 4.895470
85 13842 4.913619
85 14239 4.337654
85 14387 4.348699
85 14775 3.384696
85 14937 2.051207
85 14938 3.930582
85 15320 3.871069
85 15321 4.155652
85 15322 2.300890
85 15469 2.619449
85 15470 0.822437
85 15471 4.375242
85 15839 4.722680
85 15840 1.073158
85 15841 3.214689
85 15964 1.682990
85 16315 2.121990
85 16424 2.587065
85 16763 2.947731
85 16857 3.301254
85 17178 3.591211
85 17266 3.921876
85 17572 4.340646
85 17649 4.833792
